"114190","강원 ","2500","0","0.00",,,"942","2.65","0","0.00"
"035250","강원랜드 ","28150","-250","-0.88",,,"15177","1.85","0","0.00"
"094480","갤럭시아머니트리 ","5900","90","1.55","103","57.28","2344","2.52","55","0.93"
"011420","갤럭시아에스엠 ","2115","-40","-1.86","36","58.75","752","2.81","0","0.00"
"063080","게임빌 ","34100","100","0.29","3145","10.84","41770","0.82","0","0.00"
"039240","경남스틸 ","10250","100","0.99","119","86.13","3520","2.91","100","0.98"
"053950","경남제약 ","7020","450","6.85",,,"3289","2.13","0","0.00"
"223310","경남제약헬스케어 ","3320","0","0.00",,,"2221","1.49","0","0.00"
"002100","경농 ","14050","900","6.84","706","19.90","8886","1.58","250","1.78"
"009450","경동나비엔 ","63500","-800","-1.24","3261","19.47","25591","2.48","350","0.55"
"267290","경동도시가스 ","23900","0","0.00","3224","7.41","60459","0.40","875","3.66"
"012320","경동인베스트 ","37950","100","0.26","6956","5.46","178373","0.21","500","1.32"
"011040","경동제약 ","10650","0","0.00","508","20.96","8521","1.25","500","4.69"
"000050","경방 ","13600","50","0.37","499","27.25","27063","0.50","125","0.92"
"214390","경보제약 ","11050","-150","-1.34","393","28.12","6528","1.69","100","0.90"
"012610","경인양행 ","7130","110","1.57",,,"5059","1.41","50","0.70"
"009140","경인전자 ","25800","-500","-1.90","1033","24.98","34421","0.75","250","0.97"
"024910","경창산업 ","3955","-25","-0.63","135","29.30","2329","1.70","0","0.00"
"013580","계룡건설 ","39000","-500","-1.27","10992","3.55","61926","0.63","600","1.54"
"012200","계양전기 ","4420","-20","-0.45","294","15.03","5664","0.78","35","0.79"
"012205","계양전기우 ","7760","0","0.00",,,,,"40","0.52"
"002140","고려산업 ","3430","5","0.15","278","12.34","4108","0.83","35","1.02"
"198440","고려시멘트 ","3960","40","1.02","139","28.49","2888","1.37","15","0.38"
"049720","고려신용정보 ","10050","50","0.50","740","13.58","2041","4.92","275","2.74"
"010130","고려아연 ","512000","2000","0.39","32418","15.79","369358","1.39","15000","2.93"
"002240","고려제강 ","32600","-350","-1.06","366","89.07","59061","0.55","300","0.92"
"014570","고려제약 ","9830","-20","-0.20","677","14.52","6443","1.53","150","1.53"
"348150","고바이오랩 ","29050","-200","-0.68",,,"3569","8.14","0","0.00"
"098460","고영 ","20850","-200","-0.95","136","153.31","3584","5.82","110","0.53"
"035290","골드앤에스 ","1305","0","0.00",,,"438","2.98","0","0.00"
"038530","골드퍼시픽 ","2170","-225","-9.39",,,"902","2.41","0","0.00"
"215000","골프존 ","141200","-700","-0.49","6101","23.14","35785","3.95","2500","1.77"
"121440","골프존뉴딘홀딩스 ","8750","0","0.00","659","13.28","10948","0.80","117","1.34"
"009290","광동제약 ","8120","-30","-0.37","1119","7.26","9112","0.89","100","1.23"
"014200","광림 ","3260","40","1.24",,,"1279","2.55","0","0.00"
"017040","광명전기 ","2890","60","2.12","108","26.76","2362","1.22","15","0.52"
"017900","광전자 ","2775","140","5.31",,,"3448","0.80","0","0.00"
"037710","광주신세계 ","196000","4500","2.35","27120","7.23","436417","0.45","3500","1.79"
"026910","광진실업 ","5880","-80","-1.34",,,"3881","1.52","0","0.00"
"090150","광진윈텍 ","8510","70","0.83","150","56.73","3420","2.49","120","1.41"
"355150","교보10호스팩 ","2195","-5","-0.23",,,,,"0","0.00"
"331520","교보9호스팩 ","2220","0","0.00",,,,,"0","0.00"
"030610","교보증권 ","8430","10","0.12","2091","4.03","19540","0.43","450","5.34"
"339770","교촌에프앤비 ","19500","0","0.00","1107","17.62","6145","3.17","200","1.03"
"053270","구영테크 ","3585","-75","-2.05","29","123.62","2633","1.36","30","0.84"
"007690","국도화학 ","82900","-500","-0.60","4165","19.90","71901","1.15","1200","1.45"
"005320","국동 ","2565","0","0.00","458","5.60","2309","1.11","50","1.95"
"001140","국보 ","1515","5","0.33",,,"609","2.49","0","0.00"
"066620","국보디자인 ","21300","600","2.90","2649","8.04","22137","0.96","320","1.50"
"043650","국순당 ","8730","20","0.23","1181","7.39","12355","0.71","160","1.83"
